Grade,diff_gray,Xred,Xgreen,Xblue,Sdred,Sdgreen,Sdblue,minred,mingreen,minblue,maxred,maxgreen,maxblue,skewness_red,skewness_green,skewness_blue,kurtosis_red,kurtosis_green,kurtosis_blue,mean_yellow,std_yellow,min_yellow,max_yellow,Xhue,Xsat,Xval,Sdhue,Sdsat,Sdval,minhue,minsat,minval,maxhue,maxsat,maxval,skewness_hue,skewness_sat,skewness_value,kurtosis_hue,kurtosis_saturation,kurtosis_value,XL,Xa,Xb,SdL,Sda,Sdb,minL,mina,minb,maxL,maxa,maxb,skewness_L,skewness_a,skewness_b,kurtosis_L,kurtosis_a,kurtosis_b,autocorr,cluster_prom,cluster_shade,corr,contrast,dissimilarity,energy,entropy,entropy_diff,variance_diff,homogeneity,meas_corr_1,meas_corr_2,inv_diff,max_p,sum_average,sum_entropy,sum_squares,sum_variance
0,0.522875,0.38328,0.44407,0.562158,0.312781,0.355641,0.215387,0.637931,0.595238,0.405405,0.698413,0.869565,0.807229,0.473952,0.297104,0.454716,0.204324,0.128898,0.169164,0.358682,0.231433,0,1,0.353014,0.235367,0.372973,0.590144,0.255838,0.350218,0.000829,0.505829,0.487179,0.968253,0.561544,1,0.267858,0.517098,0.460882,0.105865,0.163767,0.2051,0.429707,0.700293,0.061235,0.391863,0.368947,0.250104,0.483384,0.885194,0.649852,0.654997,0.218509,0.44948,0.324522,0.627963,0.598811,0.137853,0.324308,0.156714,0.385252,0.204922,0.083906,0.212673,0.078015,0.273541,0.197611,0.584225,0.349628,0.063892,0.617339,0.525973,0.776821,0.600845,0.143347,0.419438,0.655593,0.279859,483083.9424
0,0.432545,0.469778,0.398615,0.549476,0.275536,0.461021,0.677218,0.586207,0.380952,0.171171,0.52381,0.478261,0.481928,0.467296,0.423807,0.705129,0.194885,0.065744,0.115222,0.407297,0.198583,0,1,0.248083,0.646282,0.457557,0.723587,0.651778,0.310969,0.003805,0.788907,0.487179,0.888888,0.812151,0.568966,0.68282,0.239032,0.454083,0.720497,0.038077,0.193867,0.399873,0.122225,0.748039,0.416495,0.773693,0.410428,0.434909,0.774206,0.801357,0.51507,0.098135,0.782947,0.445138,0.476029,0.369838,0.082369,0.075588,0.048034,0.346225,0.261501,0.076137,0.205781,0.154697,0.535352,0.107399,0.749758,0.657263,0.113073,0.317782,0.762731,0.586218,0.308835,0.167658,0.379789,0.675052,0.288291,375514.4558
1,0.546975,0.23628,0.288157,0.443402,0.342228,0.514819,0.275311,0.448276,0.261905,0.018018,0.460317,0.405797,0.192771,0.572579,0.39115,0.450197,0.16896,0.094307,0.149782,0.226443,0.25857,0,1,0.708824,0.328585,0.230179,0.381012,0.328793,0.380856,0.003805,0.859722,0.333333,0.999999,0.874299,0.482759,0.051544,0.541305,0.585482,0.009436,0.169446,0.130402,0.295495,0.614377,0.07749,0.493075,0.328044,0.297721,0.297946,0.88589,0.759702,0.36838,0.214739,0.698221,0.419559,0.545174,0.520603,0.100235,0.203639,0.18636,0.271083,0.247126,0.104821,0.170969,0.17321,0.4965,0.097634,0.763814,0.598811,0.141619,0.369239,0.742504,0.681564,0.355133,0.116173,0.301156,0.729473,0.337268,518138.0662
0,0.443503,0.463871,0.443965,0.39542,0.380777,0.455833,0.5205,0.275862,0.642857,0.216216,0.793651,1,0.722892,0.467542,0.48448,0.694417,0.289562,0.104744,0.099914,0.382619,0.279741,0,1,0.403403,0.611573,0.461918,0.881023,0.628079,0.375105,0.003805,0.788907,0.487179,0.999999,0.812151,1,0.542597,0.249164,0.45649,0.313704,0.025587,0.290842,0.406757,0.453073,0.157507,0.487454,0.428035,0.600941,0.507968,0.791092,0.62645,0.721718,0.147452,0.674518,0.497251,0.53404,0.382054,0.128164,0.071504,0.03042,0.3298,0.315198,0.147847,0.135586,0.34744,0.541839,0.10312,0.79714,0.630293,0.337798,0.41105,0.754385,0.730861,0.399859,0.122013,0.359428,0.770881,0.400028,661399.5395
0,0.610216,0.437419,0.44558,0.330225,0.195872,0.290432,0.113921,0.37931,0.261905,0.486486,0.222222,0.217391,0.204819,0.416676,0.335111,0.569295,0.341081,0.226763,0.178874,0.43374,0.146813,0,1,0.341686,0.245911,0.439997,0.535724,0.236568,0.266092,0.003805,0.355131,0.358974,0.962962,0.343041,0.258621,0.261418,0.277194,0.403543,0.09811,0.13801,0.337865,0.463317,0.637692,0.06344,0.321196,0.178691,0.270619,0.315393,0.708341,0.650063,0.2103,0.34822,0.452815,0.334145,0.361103,0.416674,0.248784,0.272475,0.160289,0.441707,0.217442,0.051039,0.320862,0.028758,0.141288,0.404172,0.377021,0.190602,0.021847,0.788903,0.306643,0.758346,0.776721,0.392181,0.478888,0.487184,0.182304,371666.0627
1,0.562771,0.285948,0.336497,0.433401,0.275078,0.333781,0.122561,0.534483,0.380952,0.603604,0.555556,1,0.903614,0.43399,0.265757,0.50106,0.194084,0.119474,0.132971,0.274616,0.179026,0,1,0.434861,0.205854,0.279538,0.538718,0.187454,0.294686,0.000829,0.327735,0.487179,1,0.31859,1,0.211582,0.260066,0.420324,0.068129,0.174537,0.201114,0.351194,0.662331,0.059069,0.313098,0.204974,0.23105,0.396133,0.927144,0.490742,0.675944,0.272489,0.345316,0.279876,0.388834,0.308802,0.134208,0.223905,0.274269,0.313873,0.192554,0.050441,0.283495,0.056469,0.192934,0.296911,0.443414,0.241913,0.048589,0.717371,0.383278,0.755893,0.700518,0.313809,0.349407,0.541912,0.21025,346928.5999
0,0.35637,0.380282,0.295274,0.466497,0.248263,0.429639,0.674318,0.465517,0.380952,0.117117,0.873016,1,0.674699,0.455766,0.432725,0.678227,0.327192,0.12805,0.140801,0.297446,0.202029,0,1,0.5047,0.683942,0.369524,0.755381,0.711483,0.278518,0.003805,0.859552,0.487179,0.999999,0.874858,1,0.435216,0.270326,0.452091,0.215861,0.050873,0.318141,0.284251,0.281003,0.194032,0.438281,0.566561,0.691436,0.294494,0.76372,0.662838,0.96879,0.296935,0.756053,0.457413,0.534529,0.382309,0.144311,0.118406,0.051935,0.240663,0.2746,0.103029,0.189952,0.309188,0.704628,0.077354,0.848547,0.816425,0.261006,0.201768,0.877012,0.514965,0.198132,0.124708,0.270536,0.711187,0.308857,730660.7614
0,0.242641,0.380599,0.24928,0.331473,0.139358,0.345485,0.48762,0.310345,0.380952,0.216216,0.936508,1,0.722892,0.601606,0.857646,0.723672,0.796575,0.551651,0.215566,0.28485,0.118831,0,1,0.718998,0.585307,0.370455,0.627776,0.63473,0.161589,0.000829,0.718297,0.487179,1,0.749172,1,0.450028,0.274229,0.637757,0.222171,0.012239,0.855914,0.26746,0.601638,0.137553,0.317334,0.319238,0.544973,0.421213,0.462831,0.457505,0.760073,0.261712,0.56625,0.867389,0.504324,0.406602,0.567011,0.188748,0.014714,0.23543,0.382724,0.098248,0.289701,0.306624,0.542291,0.267753,0.594819,0.638306,0.289879,0.388929,0.652288,0.442933,0.377687,0.282394,0.268622,0.517511,0.204036,855429.0396
0,0.426189,0.399879,0.366861,0.463126,0.147267,0.209012,0.292972,0.5,0.642857,0.504505,1,1,0.855422,0.656901,0.806682,0.73667,0.791727,0.761065,0.398539,0.350888,0.08302,0,1,0.799948,0.423411,0.387837,0.33457,0.453436,0.19167,0.000829,0.50568,0.487179,0.999999,0.56186,1,0.230264,0.275733,0.726118,0.071314,0.043056,0.865511,0.356856,0.530381,0.106835,0.213746,0.226663,0.433057,0.532514,0.644373,0.457571,0.789282,0.220924,0.56625,0.815519,0.441093,0.389353,0.771102,0.237974,0.083772,0.33184,0.313945,0.057015,0.435304,0.366817,0.437371,0.32598,0.43478,0.50919,0.378407,0.514222,0.489336,0.404534,0.501228,0.276006,0.370821,0.39572,0.117398,760810.9485
0,0.519935,0.732259,0.727683,0.681505,0.18875,0.300773,0.115558,0.724138,0.785714,0.558559,0.507937,0.57971,0.650602,0.420475,0.464395,0.606018,0.38776,0.185482,0.264148,0.710924,0.128029,0.4375,0.481928,0.312577,0.19561,0.722912,0.497377,0.220883,0.205514,0.000829,0.355131,0.769231,0.999999,0.343225,0.534483,0.207357,0.492764,0.414129,0.075569,0.164324,0.379351,0.737295,0.817578,0.059397,0.269393,0.539021,0.241058,0.773729,0.930981,0.781522,0.574829,0.208643,0.346255,0.467944,0.531952,0.645752,0.217932,0.216919,0.175541,0.705795,0.254703,0.040925,0.349453,0.040569,0.192967,0.395469,0.388801,0.264918,0.02995,0.722738,0.345912,0.692613,0.710143,0.347008,0.732855,0.464801,0.163885,359018.6256
0,0.018377,0.877533,0.652509,0.595312,0.430131,0.60855,0.760802,0.5,0.642857,0.117117,1,1,0.674699,0.476966,0.469372,0.87246,0.107502,0.076252,0.20806,0.735512,0.329876,0.15625,0.987952,0.618174,1,0.862503,0.826868,0.982949,0.480276,0.003805,0.929645,0.769231,0.999999,0.937386,0.810345,1,0.11806,0.467328,0.985887,0.06653,0.099656,0.683916,0.026706,0.250217,0.503719,0.894229,0.970899,0.756401,0.676005,0.773068,0.847011,0.301602,1,0.485956,0.413145,0.2757,0.087712,0.078416,0.099562,0.537271,0.349406,0.189678,0.10128,0.440104,0.78471,0.020023,0.969483,0.87738,0.396899,0.174387,0.939657,0.647326,0.17177,0.057952,0.563066,0.842967,0.481395,828349.1565
0,0.621523,0.456923,0.513083,0.544601,0.37127,0.433473,0.143083,0.586207,0.5,0.459459,0.52381,0.565217,0.626506,0.609223,0.459056,0.586466,0.138397,0.128679,0.199105,0.458244,0.232816,0,1,0.349886,0.192649,0.446244,0.555275,0.207495,0.414374,0.003805,0.434413,0.487179,0.999999,0.49821,0.568966,0.218482,0.505473,0.597397,0.076308,0.158568,0.134924,0.522049,0.651769,0.055091,0.411974,0.278129,0.226929,0.571436,0.904111,0.74282,0.616108,0.201188,0.368888,0.478721,0.488145,0.637567,0.132188,0.31387,0.157726,0.486258,0.273505,0.076137,0.22448,0.054628,0.241715,0.240634,0.541738,0.32598,0.040556,0.658012,0.484501,0.769776,0.644798,0.206211,0.520064,0.615925,0.266758,440971.4675
0,0.452557,0.687824,0.590312,0.648441,0.432873,0.626113,0.639394,0.5,0.642857,0.216216,1,1,0.722892,0.477452,0.484836,0.68138,0.180136,0.041208,0.06174,0.603618,0.328156,0,1,0.330627,0.654391,0.682449,0.78838,0.657853,0.446431,0.003805,0.859552,0.666667,0.888888,0.874858,0.793103,0.688684,0.259832,0.465208,0.59965,0.009989,0.177902,0.592074,0.404522,0.158264,0.590617,0.423121,0.63842,0.644305,0.843392,0.537109,0.810447,0.160439,0.729891,0.504838,0.554959,0.388742,0.051522,0.081105,0.019293,0.522845,0.332719,0.166372,0.104885,0.253919,0.440991,0.101506,0.781481,0.552342,0.245504,0.520154,0.707635,0.804137,0.513537,0.11028,0.549299,0.797129,0.472792,578033.693
0,0.606566,0.544814,0.612486,0.499136,0.309827,0.434155,0.224025,0.344828,0.619048,0.189189,0.380952,0.57971,0.60241,0.51351,0.198731,0.275695,0.033609,0.101771,0.211538,0.541164,0.235653,0.0625,1,0.658658,0.300819,0.536734,0.599415,0.392106,0.354357,0.003805,0.718465,0.74359,0.888888,0.748605,0.637931,0.101951,0.651319,0.51387,0.022437,0.186496,0.028038,0.599568,0.607048,0.073614,0.448735,0.340333,0.300273,0.54761,0.89056,0.726087,0.550597,0.151859,0.620061,0.241185,0.475494,0.628238,0.093363,0.230402,0.160845,0.555016,0.144327,0.101833,0.174322,0.162433,0.583308,0.070968,0.813106,0.700779,0.113297,0.246311,0.821298,0.588721,0.24035,0.084401,0.584847,0.718157,0.332054,418127.9356
0,0.496654,0.277629,0.256487,0.229011,0.502133,0.534296,0.218747,0.189655,0.214286,0.315315,0.507937,0.289855,0.337349,0.583525,0.631762,0.711637,0.316166,0.224287,0.182563,0.247604,0.354915,0,1,0.659106,0.331252,0.280473,0.518676,0.346998,0.484898,0.028424,0.505829,0.282051,0.888888,0.561544,0.344828,0.17805,0.332025,0.56864,0.049583,0.044818,0.319864,0.286332,0.762763,0.077935,0.565282,0.348514,0.31544,0.25003,0.89274,0.515772,0.29713,0.22121,0.428251,0.631513,0.572621,0.433254,0.240937,0.187472,0.041219,0.26371,0.404322,0.182507,0.137737,0.100822,0.342857,0.182339,0.678102,0.434121,0.081096,0.542546,0.617102,0.785283,0.526336,0.250791,0.29149,0.727577,0.39727,574360.106
0,0.320692,0.385809,0.348408,0.457636,0.258902,0.397868,0.574203,0.465517,0.380952,0.117117,0.873016,1,0.674699,0.394419,0.182929,0.567395,0.201426,0.157083,0.074409,0.313201,0.220031,0,1,0.295862,0.607971,0.375996,0.717646,0.673071,0.292693,0.000829,0.859552,0.487179,0.999999,0.874858,1,0.380748,0.328488,0.392163,0.185173,0.016273,0.204161,0.353708,0.380555,0.188893,0.368608,0.575813,0.631447,0.396128,0.770182,0.662709,0.691306,0.287424,0.755993,0.220504,0.58566,0.411651,0.170418,0.146046,0.028851,0.274251,0.140622,0.126932,0.162216,0.341079,0.689173,0.078047,0.856742,0.792428,0.301629,0.228761,0.866173,0.573175,0.223589,0.14969,0.304016,0.738255,0.350265,614189.7131
0,0.426543,0.522532,0.465936,0.557439,0.324014,0.413656,0.535446,0.5,0.595238,0.288288,1,0.956522,0.650602,0.47758,0.471466,0.716107,0.157248,0.073574,0.092882,0.453579,0.213272,0,1,0.355464,0.555103,0.511041,0.656435,0.569236,0.362354,0.000829,0.647643,0.538462,0.999999,0.686974,0.758621,0.359763,0.21049,0.475887,0.171446,0.029379,0.132278,0.451656,0.410992,0.175646,0.435714,0.362584,0.60084,0.507968,0.888578,0.530683,0.714861,0.305777,0.729697,0.487061,0.485874,0.382678,0.079295,0.155239,0.039935,0.401288,0.284264,0.079125,0.202867,0.231022,0.43082,0.181933,0.658127,0.54297,0.220309,0.515137,0.635578,0.692568,0.507137,0.256095,0.435173,0.650259,0.292004,447855.9474
1,0.559777,0.681394,0.702071,0.727295,0.314283,0.409018,0.10528,0.724138,0.666667,0.621622,0.507937,0.507246,0.361446,0.461581,0.344591,0.417529,0.250203,0.127761,0.262627,0.669296,0.215291,0.40625,0.337349,0.499789,0.154638,0.677559,0.563729,0.18292,0.332136,0.024438,0.327581,0.769231,0.888888,0.31859,0.534483,0.128191,0.4594,0.454577,0.032322,0.240468,0.246493,0.718658,0.859929,0.243219,0.381807,0.484576,0.09515,0.726365,0.957919,0.805427,0.505913,0.216128,0.290688,0.362274,0.535569,0.457195,0.137075,0.264394,0.20338,0.682964,0.220539,0.073149,0.230793,0.039644,0.188683,0.287819,0.488652,0.263618,0.02936,0.729004,0.41831,0.79073,0.717707,0.284029,0.70863,0.586439,0.259513,439456.2579
0,0.449943,0.834543,0.831155,0.632716,0.352324,0.461161,0.387026,0.5,0.809524,0.315315,1,0.826087,0.759036,0.356601,0.157381,0.421928,0.124456,0.075476,0,0.790527,0.281118,0.0625,1,0.202621,0.458459,0.821513,0.675575,0.547826,0.395143,0.000829,0.718297,0.871795,0.999999,0.747529,0.844828,0.524242,0.432639,0.346764,0.391397,0.019343,0.112758,0.832523,0.42378,0.13154,0.408308,0.499279,0.502266,0.844857,0.854366,0.362068,0.807828,0.276433,0.622464,0.182705,0.452157,0.50126,0.078429,0.121617,0.017081,0.739256,0.088876,0.138286,0.13054,0.187338,0.48094,0.0791,0.785378,0.588428,0.16084,0.397374,0.745106,0.726744,0.385938,0.104142,0.756485,0.76456,0.41119,423016.4689
0,0.341114,0.473165,0.400492,0.327641,0.258286,0.401759,0.544704,0.310345,0.642857,0.216216,0.936508,1,0.722892,0.709834,0.662074,0.763238,0.238262,0.209919,0.246787,0.391394,0.189771,0,1,0.527262,0.662265,0.459088,0.808211,0.661625,0.301827,0.003805,0.788907,0.487179,0.999999,0.812057,1,0.722132,0.234687,0.706207,0.622706,0.058106,0.222335,0.37598,0.246751,0.767303,0.411253,0.66137,0.393097,0.532545,0.542629,0.796442,0.788542,0.191825,0.782932,0.698968,0.446716,0.355787,0.230912,0.079099,0.062723,0.31997,0.373732,0.104224,0.209306,0.21819,0.632314,0.128629,0.768418,0.738895,0.169165,0.224031,0.814611,0.475743,0.214631,0.153558,0.353228,0.64925,0.283687,622996.5725
0,0.258565,0.345154,0.262709,0.332128,0.288623,0.42809,0.629377,0.310345,0.380952,0.117117,0.936508,1,0.674699,0.572126,0.467326,0.691062,0.351146,0.204665,0.18072,0.250355,0.235203,0,1,0.570889,0.727364,0.335147,0.871391,0.755906,0.318791,0.000829,0.859552,0.487179,1,0.874858,1,0.538891,0.27002,0.572696,0.303427,0.048265,0.34884,0.262214,0.308582,0.203843,0.416825,0.592558,0.721326,0.357607,0.697198,0.66277,1,0.231246,0.756031,0.506216,0.586374,0.365343,0.22462,0.140526,0.059673,0.18919,0.299734,0.140676,0.163618,0.413219,0.770014,0.088791,0.888585,0.869217,0.368699,0.180906,0.908671,0.528709,0.17902,0.197294,0.215102,0.740614,0.347999,827830.3223
1,0.544397,0.273535,0.370926,0.36342,0.228122,0.125609,0.065276,0.465517,0.642857,0.603604,0.857143,1,0.903614,0.417914,0.254467,0.514912,0.350328,0.263907,0.352387,0.258748,0.139482,0,1,0.585603,0.155169,0.271581,0.471415,0.144868,0.229722,0.00083,0.215128,0.487179,0.999999,0.218504,1,0.131979,0.241224,0.418982,0.032989,0.16553,0.358311,0.33414,0.850164,0.031894,0.256334,0.437138,0.156591,0.396133,0.810122,0.404888,0.686685,0.193468,0.036487,0.270286,0.399642,0.229668,0.287175,0.152516,0.290183,0.304945,0.200756,0.046258,0.348165,0.03962,0.149647,0.483948,0.336366,0.205556,0.033682,0.783156,0.277908,0.709947,0.772041,0.507246,0.341777,0.430776,0.164995,385175.8198
0,0.40857,0.332957,0.265622,0.123057,0.168181,0.349166,0.320763,0.086207,0.380952,0.216216,0.730159,1,0.686747,0.565082,0.520744,0.681173,0.183017,0.129808,0.142152,0.266492,0.127703,0,1,0.840456,0.515076,0.320385,0.441194,0.501667,0.20062,0.003805,0.788907,0.487179,0.999999,0.807716,1,0.28559,0.282291,0.565227,0.099139,0.025797,0.162514,0.278276,0.560989,0.115507,0.333999,0.294302,0.468188,0.396263,0.487729,0.200211,0.643911,0.177963,0.514962,0.559731,0.556738,0.417143,0.137163,0.146318,0.035379,0.246406,0.286132,0.049844,0.288922,0.098047,0.323747,0.260999,0.524246,0.415046,0.080561,0.570752,0.50942,0.658516,0.555201,0.285156,0.279967,0.552019,0.205297,451227.2612
0,0.101381,0.443245,0.237674,0.153715,0.343748,0.605677,0.54774,0.12069,0.380952,0.117117,0.873016,1,0.674699,0.614593,0.652009,0.870347,0.246421,0.161141,0.22343,0.263743,0.316041,0,1,0.451622,0.957656,0.432447,0.679193,0.977346,0.394596,0.000829,0.929645,0.487179,0.999999,0.937436,1,0.578767,0.130598,0.620723,0.368139,0.050053,0.248122,0.249689,0.54581,0.157139,0.56552,0.666938,0.72689,0.357607,0.503661,0.435233,1,0.091973,0.785965,0.670149,0.468693,0.281254,0.178928,0,0.084353,0.133758,0.490248,0.244058,0.092183,1,1,0.019768,1,1,1,0.07846,1,0.543672,0.078317,0.116856,0.150601,0.817849,0.502688,1280000
0,0.294004,0.917248,0.749857,0.911534,0.343324,0.530504,0.825611,0.87931,0.690476,0.216216,0.825397,0.797101,0.722892,0.449734,0.448154,0.723191,0.124563,0.061228,0.081747,0.822957,0.2358,0.625,0.963855,0.705008,0.695016,0.902886,0.622009,0.743856,0.389964,0.003805,0.789181,0.871795,0.999999,0.812309,0.844828,0.685338,0.219314,0.43673,0.469713,0.010806,0.125205,0.775655,0.242268,0.84314,0.44009,0.547042,0.532535,0.844857,0.864254,0.866857,0.791199,0.449766,0.945179,0.46729,0.456771,0.376722,0.068355,0.135062,0.021429,0.699008,0.287142,0.097053,0.172634,0.111188,0.35289,0.155798,0.668578,0.471723,0.091792,0.546121,0.619804,0.757581,0.537159,0.192214,0.721358,0.694023,0.335043,476060.3126
0,0.228264,0.509888,0.433989,0.386032,0.327275,0.480564,0.683279,0.310345,0.642857,0.117117,0.936508,1,0.674699,0.467501,0.573052,0.7126,0.316996,0.1066,0.085023,0.407519,0.250673,0,1,0.413797,0.761586,0.503415,0.859168,0.837513,0.334084,0.000829,0.859552,0.538462,0.999999,0.874716,0.758621,0.80138,0.253765,0.458429,0.734707,0.003396,0.32347,0.392615,0.296254,0.20351,0.492322,0.609216,0.765437,0.532514,0.748527,0.567098,0.785778,0.247879,0.811503,0.589582,0.537341,0.381413,0.124789,0.083089,0.013736,0.316663,0.370111,0.138286,0.143453,0.211235,0.461097,0.127316,0.745842,0.575005,0.192178,0.450298,0.708919,0.723931,0.4397,0.239135,0.346477,0.733057,0.385044,670759.3986
1,0.772496,0.254395,0.355917,0.500415,0.377842,0.51198,0.228726,0.448276,0.309524,0.315315,0.253968,0.318841,0.337349,0.488062,0.25151,0.428403,0.08169,0.049184,0.088839,0.261282,0.283479,0,1,0.744089,0.236281,0.246716,0.363921,0.260985,0.432539,0.028424,0.505829,0.25641,0.999999,0.561709,0.224138,0.04519,0.491858,0.478269,0.008027,0.166894,0.072531,0.346835,0.657757,0.05707,0.531745,0.249749,0.232529,0.25003,0.928493,0.68677,0.270175,0.082681,0.537855,0.282336,0.555484,0.495326,0.053281,0.157799,0.220505,0.319693,0.16469,0.110797,0.151848,0.051667,0.249849,0.146435,0.631657,0.31557,0.036063,0.629972,0.549145,0.831293,0.611954,0.10338,0.35004,0.727822,0.370265,376931.328
0,0.601093,0.370872,0.361226,0.509981,0.100561,0.290434,0.257581,0.5,0.380952,0.504505,1,1,0.855422,0.523969,0.458974,0.59371,0.195205,0.120314,0.086783,0.341075,0.084032,0,1,0.553537,0.339113,0.358721,0.787407,0.404029,0.139177,0.024438,0.434539,0.487179,0.999999,0.490294,1,0.160101,0.31909,0.536122,0.042996,0.016357,0.229087,0.382256,0.654162,0.085547,0.245644,0.273703,0.344449,0.532514,0.961098,0.385222,0.783825,0.214777,0.401558,0.485948,0.475967,0.449268,0.125063,0.120765,0.036042,0.348223,0.250836,0.025203,0.382955,0.095837,0.310219,0.295937,0.458645,0.398011,0.079851,0.584313,0.464119,0.580595,0.568899,0.271825,0.386531,0.473432,0.14468,307984.9119
0,0.006753,0.441454,0.275803,0.459665,0.296881,0.373369,0.771138,0.5,0.380952,0.117117,1,1,0.674699,0.494543,0.391973,0.770673,0.394094,0.306854,0.260068,0.307458,0.221204,0,1,0.708866,0.914924,0.429054,0.764934,0.860443,0.337264,0.000829,0.929645,0.487179,1,0.937436,1,0.520055,0.192646,0.49637,0.271753,0.077541,0.378111,0.324431,0.246953,0.201873,0.253426,0.674405,0.804806,0.532551,0.550605,0.566577,0.789616,0.241565,0.811508,0.424003,0.552875,0.296626,0.332026,0.115978,0.114316,0.187181,0.26681,0.146652,0.182147,0.588195,0.931895,0.05212,0.93126,0.999714,0.535098,0.036853,0.993382,0.360169,0.040856,0.127849,0.214034,0.71452,0.319058,1100000
0,0,0.890637,0.696711,0.754998,0.395049,0.626593,0.851586,0.689655,0.809524,0.117117,1,0.826087,0.674699,0.465805,0.689799,0.804418,0.531802,0.174165,0.137798,0.757015,0.333895,0.0625,0.987952,0.520674,0.919635,0.87962,0.792635,0.9935,0.410439,0.000248,0.929645,0.769231,0.999999,0.937386,0.810345,0.681377,0.181715,0.463258,0.459266,0.021423,0.515107,0.712852,0.079604,0.200784,0.554206,0.875476,0.841542,0.86879,0.544048,0.734532,0.878138,0.191559,0.918819,0.70673,0.490532,0.320092,0.205487,0.072247,0.050793,0.583662,0.527481,0.236887,0.099028,0.612908,0.799505,0.064713,0.928796,0.866714,0.596055,0.225539,0.910374,0.631229,0.222651,0.145933,0.607662,0.804163,0.486395,1090000
1,0.708086,0.707351,0.770246,0.680621,0.281683,0.243654,0.063126,0.689655,0.809524,0.702703,1,0.826087,0.951807,0.270465,0.113267,0.405279,0.349807,0.338112,0.465928,0.710442,0.16959,0.25,0.987952,0.492651,0.135722,0.701197,0.630956,0.148125,0.288705,0.003805,0.158741,0.769231,0.999999,0.168377,0.810345,0.185797,0.321841,0.279319,0.055135,0.175951,0.368217,0.768202,0.7442,0.036911,0.2569,0.28403,0.176294,0.756656,0.657157,0.576231,0.847145,0.168791,0.098721,0.114689,0.332831,0.317712,0.362723,0.214349,0.219802,0.726457,0.145931,0.070162,0.29992,0.034584,0.104796,0.445654,0.346596,0.155849,0.032427,0.860034,0.258777,0.78773,0.854409,0.408778,0.751043,0.467762,0.197123,586191.8293
1,0.638309,0.198811,0.280027,0.365711,0.438307,0.420101,0.111767,0.413793,0.261905,0.603604,0.698413,0.753623,0.891566,0.349554,0.135557,0.447758,0.136187,0.146386,0.131368,0.191975,0.317232,0,1,0.477873,0.209194,0.232407,0.601361,0.169628,0.344821,0.003805,0.435628,0.487179,0.703703,0.499777,1,0.164805,0.277873,0.331677,0.045745,0.11341,0.138364,0.287953,0.735546,0.050685,0.427421,0.301942,0.208019,0.234807,0.957665,0.649746,0.517135,0.329205,0.455974,0.14614,0.372321,0.313261,0.158203,0.20497,0.24392,0.242832,0.094794,0.125139,0.16391,0.035083,0.192531,0.212833,0.562877,0.253041,0.023571,0.712903,0.473439,0.841745,0.697324,0.222174,0.271358,0.681687,0.349526,425516.413
0,0.389252,0.449219,0.370878,0.309874,0.160411,0.381428,0.50623,0.310345,0.380952,0.216216,0.936508,1,0.722892,0.689957,0.603902,0.784192,0.223216,0.117327,0.233444,0.387108,0.130909,0,1,0.487205,0.616258,0.435214,0.852529,0.550034,0.198248,0.000829,0.788907,0.487179,0.999999,0.812151,1,0.564116,0.193741,0.702221,0.393953,0.086471,0.197962,0.372449,0.173677,0.186922,0.342992,0.695124,0.648887,0.532514,0.66039,0.398719,0.782593,0.270593,0.704351,0.646001,0.472143,0.337045,0.131602,0.151548,0.095477,0.330065,0.312254,0.046856,0.286026,0.211818,0.541362,0.204168,0.635821,0.659542,0.178934,0.357676,0.692652,0.448833,0.348285,0.255262,0.366052,0.547161,0.207247,383035.4075
0,0.582099,0.222288,0.223513,0.244983,0.237752,0.388414,0.273175,0.224138,0.333333,0.387387,0.634921,0.855072,0.686747,0.560538,0.485447,0.70838,0.104998,0.078967,0.132969,0.183172,0.166071,0,1,0.653597,0.404753,0.212794,0.739289,0.433523,0.27021,0.003805,0.505829,0.435897,0.999999,0.561544,0.948276,0.172206,0.264403,0.549933,0.046504,0.022221,0.103286,0.211301,0.579936,0.096126,0.421843,0.310946,0.384098,0.234876,0.904192,0.520412,0.508454,0.195392,0.428227,0.518787,0.491665,0.420742,0.082175,0.110388,0.039562,0.203679,0.279927,0.056417,0.251446,0.109765,0.344725,0.211895,0.577189,0.440415,0.091309,0.557657,0.556152,0.683995,0.542113,0.233783,0.234108,0.599085,0.238433,361939.637
0,0.297456,0.850614,0.743213,0.799961,0.23553,0.46279,0.871262,0.689655,0.809524,0.027027,1,0.826087,0.638554,0.602221,0.583675,0.778546,0.186928,0.090032,0.180281,0.783401,0.181158,0.28125,0.987952,0.73437,0.733032,0.83546,0.779423,0.718076,0.2764,0.003805,0.929645,0.871795,0.999999,0.936542,0.844828,0.513988,0.208378,0.600721,0.279878,0.038982,0.170849,0.736609,0.008288,0.219273,0.413092,0.939747,0.796933,0.868808,0.833376,0.566767,0.876038,0.344224,0.811503,0.627047,0.479428,0.340422,0.115364,0.105165,0.056157,0.666935,0.347411,0.088089,0.197514,0.486964,0.804309,0.099601,0.837362,0.904694,0.447345,0.185145,0.898517,0.404202,0.1871,0.19109,0.692527,0.662119,0.296607,575222.9311
